model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,probability,matching_fields,differing_fields,left_index,right_index,left_givenname,right_givenname,left_surname,right_surname,left_suburb,right_suburb,left_postcode,right_postcode,left_fullname,right_fullname,left_email,right_email,left_phone,right_phone,left_addr,right_addr,left_dob,right_dob,left_census_year,right_census_year,left_full_name,right_full_name,left_first_name,right_first_name,left_middle_name,right_middle_name,left_patronym,right_patronym,left_birthyear,right_birthyear,left_sex,right_sex,left_status,right_status,left_marriagestatus,right_marriagestatus,left_farm,right_farm,left_county,right_county,left_parish,right_parish,left_district,right_district,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year,left_name,right_name,left_city,right_city,left_type,right_type,left_brand,right_brand,left_modelno,right_modelno,left_category,right_category,left_price,right_price,left_description,right_description,left_manufacturer,right_manufacturer,left_price_text,right_price_text,left_price_numeric,right_price_numeric
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,False,0.99767846,1,"givenname, surname, postcode",112,517,tavid,dalias,barnes,joyrier,wilson,wilson,278g3,27896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,False,0.9975394,0,"givenname, surname, suburb, postcode",54,831,cynth'la,shuwanda,cool<,newkirk,new bern,ral3igh,28562,27616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,False,0.99727696,0,"givenname, surname, suburb, postcode",270,703,londa,garv,trudgeon,hocutt,mocksvilfle,zebulon,27028,27s97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,False,0.9969392,1,"givenname, surname, postcode",26,775,rian,ernezt,lajg,floys,winston salem,winston salem,27101,27107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,False,0.9969195,0,"givenname, surname, suburb, postcode",266,369,jordwn,gerqld,tait,wolford,charl0tte,claytno,28202,27527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,False,0.99653447,1,"givenname, surname, postcode",446,573,kwitlin,kamerelle,slavin5ky,gibvs,greenville,greenville,27858,27814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.99944514,2,"fullname, addr, dob",1334,1335,,,,,,,,,leticia gorman,maeve gorman,leticia.pena@enterprise.biz,leticia.pena@enterprise.biz,7968081428,7968081428,north dakota | ri,,2006 11 30,11 30 2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9990808,0,"fullname, email, phone, addr, dob",1002,1921,,,,,,,,,butts,england lilith,butts_personal@outlook.com,,,10910525,muenster 1615 whitfield st mn 43265,320 hamlet park dr 516 greenbrier 11913,jan,01 february,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9988399,0,"fullname, email, phone, addr, dob",1350,1351,,,,,,,,,finnegan pressley,,finnegan.pressley@learn.edu,finnegan.pressley@government.gov,71 592 030 3779,,breckenridge mi | hadley michigan,hadley maine | breckenridge mi,19880606,1988 06 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9985207,1,"email, phone, addr, dob",357,1342,,,,,,,,,,,c.smith@corp.com | cheri.smith@corp.com,,4140857802 | 1927248603,4434344014,17511 autumn leaves drive glenwood 62002,us,07 02,14 november,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9985033,1,"email, phone, addr, dob",1342,1407,,,,,,,,,,,,a.s.123@personal.net,4434344014,3497840 | 3490,us,tx 75109 united states of america 515 quail ridge drive cook 12235,14 november,03 october,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9984035,0,"fullname, email, phone, addr, dob",262,289,,,,,,,,,rosalia,nakia t erb,,janedoe.1995@university.edu,,00498142450 | 827844596,gholson 44125 | gholson nebraska 44125 united states of america | 8359 east sunset avenue gholson nebraska 44125 united states of america,24543 5 trull cir 173 tx 76641 asbury park,22 october,28 march,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.99831724,2,"fullname, email, dob",284,285,,,,,,,,,alvarez,diego,alvarez.john@academy.edu | 4lvarez@company.com,alvarez.john@company.com,,,bass harbor me 53317,bass harbor me 53317,19660826,1966 08 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.99810874,0,"fullname, email, phone, addr, dob",93,202,,,,,,,,,barrow lashonda,busby dana,987barrow@my-domain.co.uk,b.usby@university.edu | bu5by@enterprise.net,,07 193 009 10007200 | 3257078224,colorado ellston,,08 december,21 july,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9979382,0,"fullname, email, phone, addr, dob",698,699,,,,,,,,,sheffield tatyana,andrey sheffield,,a.ndrey@businessmail.com | an.drey@company.biz,7495645973,11 7495649973,1125 f avenue suite 211 higginson tx 76679 | 443 line street hubbard vt 79519,kittery point | 1125 f avenue higginson tx 76679 | ekron md 68069,1972 05 05,05 05 1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.99709046,2,"email, phone, addr",1380,1381,,,,,,,,,parson,parson,john-smith@company.co.in | j.smith123@company.co.in,jsmith_personal@fakedomain.xyz | john-smith@gov.org,64075 | 4986 X 47,6407513068 X 6,,455 lee street apt l908 windsor sc 23341,2003,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9970317,0,"fullname, email, phone, addr, dob",905,951,,,,,,,,,goldberg elinor,,guzman.hernandez@personal.info,,,8234026549,6008 boxelder cove blue springs 7642,30 mohegan place tx 75109,feb 16wed 1972,19980211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9969374,0,"fullname, email, phone, addr, dob",947,1647,,,,,,,,,fabian,f mears,,fred123@yahoo.ca,1693732588,,21 20 30 drive 715 45177 vt | uvalde 42301 tx 75102,271 stokes road 53 wana tx 75110,1962 5 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9968252,1,"fullname, phone, addr, dob",1104,1105,,,,,,,,,chelsey fain,chelsey,,,07 364 078 25594599 | 6494436988 | 7274050,6793867874 | 3263642719 | 8981692469,15 laurelwyck drive n360 78942 winona tx 75155,tx 75155 463 colony drive winona 78942 | tx 75144 thompsons 7199 winbert dr 32419,1964 06 05,06 05 1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.99614763,4,phone,816,817,,,,,,,,,,,,,157 442 1637 | 1723847840 | 4946073256,1287742952 | 008 410 8378,60010,60010,1966 07 05,1966 07 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.99601513,0,"fullname, email, phone, addr, dob",1065,1252,,,,,,,,,janis hensley,,,c0ll3tte@fakecollege.edu | colette123@fakecompany.co.uk,4218819177 x 63,4207492792 | 0293682830 | 12 359 476 7649,8211 north bradford court nyack ri 25985,10414 east jerome avenue suite 159 lorain jackson 24862 | 24862 | 2520 shadyside drive extension lorain 24862,,1995 10 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9957873,0,"fullname, email, phone, addr, dob",1479,1760,,,,,,,,,,burden,thatcher.thomas45@edu.ac.uk,,3274693958,3174496 | 5150505104,east sublette pl cole nm | 4424 looking glass lane cole nm,max rhode island 26351 usa,november,13 september,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9955042,0,"fullname, email, phone, addr, dob",318,1760,,,,,,,,,leavitt helm breonna,burden,l3av1tt@mail.io,,1695643387,3174496 | 5150505104,,max rhode island 26351 usa,03 27,13 september,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9951201,2,"fullname, email, phone",756,757,,,,,,,,,angeline reitz,angel boudreau,angeline_doe@example.com,angeline_doe@personalaccount.net,0233506205,82 0233506205 | 7247360304 | 8204251403,87825,87825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.995053,1,"fullname, email, phone, addr",660,661,,,,,,,,,higgins brylee,brylee tovar,h!ggins@government.gov,brylee123@govagency.org,,27565874564 | 8270814479,2060449,us,1966 02 03,1966 02 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,0.9949792,0,"fullname, email, phone, addr, dob",1002,1342,,,,,,,,,butts,,butts_personal@outlook.com,,,4434344014,muenster 1615 whitfield st mn 43265,us,jan,14 november,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.99944514,2,"fullname, addr, dob",1334,1335,,,,,,,,,leticia gorman,maeve gorman,leticia.pena@enterprise.biz,leticia.pena@enterprise.biz,7968081428,7968081428,north dakota | ri,,2006 11 30,11 30 2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9988399,0,"fullname, email, phone, addr, dob",1350,1351,,,,,,,,,finnegan pressley,,finnegan.pressley@learn.edu,finnegan.pressley@government.gov,71 592 030 3779,,breckenridge mi | hadley michigan,hadley maine | breckenridge mi,19880606,1988 06 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.99831724,2,"fullname, email, dob",284,285,,,,,,,,,alvarez,diego,alvarez.john@academy.edu | 4lvarez@company.com,alvarez.john@company.com,,,bass harbor me 53317,bass harbor me 53317,19660826,1966 08 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9979382,0,"fullname, email, phone, addr, dob",698,699,,,,,,,,,sheffield tatyana,andrey sheffield,,a.ndrey@businessmail.com | an.drey@company.biz,7495645973,11 7495649973,1125 f avenue suite 211 higginson tx 76679 | 443 line street hubbard vt 79519,kittery point | 1125 f avenue higginson tx 76679 | ekron md 68069,1972 05 05,05 05 1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.99709046,2,"email, phone, addr",1380,1381,,,,,,,,,parson,parson,john-smith@company.co.in | j.smith123@company.co.in,jsmith_personal@fakedomain.xyz | john-smith@gov.org,64075 | 4986 X 47,6407513068 X 6,,455 lee street apt l908 windsor sc 23341,2003,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9968252,1,"fullname, phone, addr, dob",1104,1105,,,,,,,,,chelsey fain,chelsey,,,07 364 078 25594599 | 6494436988 | 7274050,6793867874 | 3263642719 | 8981692469,15 laurelwyck drive n360 78942 winona tx 75155,tx 75155 463 colony drive winona 78942 | tx 75144 thompsons 7199 winbert dr 32419,1964 06 05,06 05 1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.99614763,4,phone,816,817,,,,,,,,,,,,,157 442 1637 | 1723847840 | 4946073256,1287742952 | 008 410 8378,60010,60010,1966 07 05,1966 07 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
